time,open,high,low,close,volume
1730472900000,2556.66,2564.2,2551.0,2561.85,6003.23
1730473200000,2561.85,2565.29,2558.33,2560.01,4014.28
1730473500000,2560.01,2560.7,2547.48,2548.97,6617.21
1730473800000,2548.97,2554.86,2546.74,2554.39,4928.73
1730474100000,2554.39,2554.39,2547.13,2549.13,3195.89
1730474400000,2549.13,2550.46,2538.59,2547.6,9975.9
1730474700000,2547.6,2550.99,2545.35,2547.56,3074.51
1730475000000,2547.56,2547.81,2526.03,2536.53,18794.85
1730475300000,2536.53,2536.53,2511.73,2515.01,23519.57
1730475600000,2515.01,2515.53,2501.34,2512.62,23729.77
1730475900000,2512.62,2512.92,2488.18,2492.94,24703.62
1730476200000,2492.94,2507.95,2480.56,2506.82,24705.69
1730476500000,2506.82,2508.62,2496.91,2499.81,11509.34
1730476800000,2499.81,2513.34,2498.22,2512.95,9086.36
1730477100000,2512.95,2517.3,2503.0,2515.2,10446.08
1730477400000,2515.2,2522.84,2513.5,2522.41,6829.18
1730477700000,2522.41,2538.23,2518.79,2536.41,11899.62
1730478000000,2536.41,2536.95,2519.0,2521.61,9835.88
1730478300000,2521.61,2525.49,2516.52,2523.6,3802.7
1730478600000,2523.6,2529.14,2520.32,2527.6,5603.5
1730478900000,2527.6,2528.53,2511.84,2516.0,6931.86
1730479200000,2516.0,2518.8,2504.99,2510.28,8118.84
1730479500000,2510.28,2520.26,2507.02,2516.45,4168.13
1730479800000,2516.45,2522.9,2514.32,2519.0,2112.16
1730480100000,2519.0,2522.81,2516.55,2518.2,3261.71
1730480400000,2518.2,2525.81,2517.24,2521.99,2096.56
1730480700000,2521.99,2523.58,2506.64,2513.93,6072.14
1730481000000,2513.93,2522.22,2508.21,2520.68,5038.55
1730481300000,2520.68,2530.75,2519.81,2526.93,4866.66
1730481600000,2526.93,2526.93,2521.75,2522.8,1764.16
1730481900000,2522.8,2525.44,2521.0,2522.61,942.06
1730482200000,2522.61,2523.19,2511.5,2511.9,3334.86
1730482500000,2511.9,2515.31,2509.0,2512.72,2734.75
1730482800000,2512.72,2514.38,2510.0,2511.08,2211.96
1730483100000,2511.08,2514.41,2508.4,2512.58,1979.18
1730483400000,2512.58,2520.8,2512.42,2517.53,1680.02
1730483700000,2517.53,2517.56,2512.77,2513.44,2320.95
1730484000000,2513.44,2515.87,2510.98,2513.67,2285.08
1730484300000,2513.67,2515.0,2508.33,2508.91,2932.81
1730484600000,2508.91,2512.14,2507.43,2511.08,1973.55
1730484900000,2511.08,2517.32,2509.91,2511.8,4907.13
1730485200000,2511.8,2515.76,2509.61,2515.54,1786.77
1730485500000,2515.54,2517.72,2513.0,2516.21,1635.55
1730485800000,2516.21,2517.7,2513.84,2514.12,808.98
1730486100000,2514.12,2517.58,2511.9,2515.21,1033.72
1730486400000,2515.21,2515.55,2509.86,2513.33,1378.18
1730486700000,2513.33,2515.69,2508.85,2512.68,1078.22
1730487000000,2512.68,2512.68,2505.47,2508.03,7535.76
1730487300000,2508.03,2510.15,2505.09,2508.14,1465.26
1730487600000,2508.14,2508.6,2494.54,2503.63,7280.93
1730487900000,2503.63,2513.73,2502.7,2505.25,9474.76
1730488200000,2505.25,2507.13,2496.53,2501.21,8336.1
1730488500000,2501.21,2509.97,2499.63,2506.79,4081.65
1730488800000,2506.79,2510.76,2503.54,2509.61,4808.78
1730489100000,2509.61,2511.2,2505.01,2505.58,2170.38
1730489400000,2505.58,2511.21,2504.69,2510.57,1742.08
1730489700000,2510.57,2517.8,2509.84,2512.45,4079.24
1730490000000,2512.45,2514.94,2511.8,2513.86,1304.21
1730490300000,2513.86,2514.12,2511.0,2511.42,756.76
1730490600000,2511.42,2513.56,2504.91,2513.53,4961.26
1730490900000,2513.53,2516.45,2512.0,2514.54,1897.29
1730491200000,2514.54,2517.55,2513.79,2515.1,709.17
1730491500000,2515.1,2515.1,2511.97,2514.2,620.06
1730491800000,2514.2,2519.98,2512.74,2517.17,1686.74
1730492100000,2517.17,2518.24,2514.36,2516.34,1703.7
1730492400000,2516.34,2518.84,2515.52,2518.2,673.6
1730492700000,2518.2,2523.06,2517.0,2522.79,3212.96
1730493000000,2522.79,2526.29,2521.74,2523.51,3857.69
1730493300000,2523.51,2524.85,2521.09,2524.65,1767.86
1730493600000,2524.65,2527.86,2524.64,2525.63,1219.07
1730493900000,2525.63,2525.63,2519.74,2520.4,1889.36
1730494200000,2520.4,2520.92,2516.94,2517.29,1656.5
1730494500000,2517.29,2523.15,2517.06,2520.6,1987.06
1730494800000,2520.6,2520.87,2513.98,2516.8,2225.66
1730495100000,2516.8,2519.25,2516.0,2517.43,693.47
1730495400000,2517.43,2517.83,2512.8,2513.61,2029.47
1730495700000,2513.61,2516.0,2513.42,2514.65,642.86
1730496000000,2514.65,2514.91,2499.0,2501.0,8928.5
1730496300000,2501.0,2501.2,2494.8,2496.13,7334.06
